,close,high,low,open,volume
2019-01-02 09:49:10+00:00,66.39,66.4,66.39,66.4,6
2019-01-02 09:49:20+00:00,66.42,66.42,66.37,66.37,4
2019-01-02 09:49:30+00:00,66.36,66.38,66.35,66.37,10
2019-01-02 09:49:40+00:00,66.38,66.39,66.36,66.36,9
2019-01-02 09:49:50+00:00,66.38,66.38,66.38,66.38,0
2019-01-02 09:50:00+00:00,66.38,66.38,66.38,66.38,0
2019-01-02 09:50:10+00:00,66.38,66.38,66.38,66.38,0
2019-01-02 09:50:20+00:00,66.42,66.42,66.39,66.39,6
2019-01-02 09:50:30+00:00,66.42,66.42,66.42,66.42,0
2019-01-02 09:50:40+00:00,66.35,66.39,66.35,66.39,7
2019-01-02 09:50:50+00:00,66.38,66.38,66.37,66.38,1
2019-01-02 09:51:00+00:00,66.4,66.4,66.36,66.37,40
2019-01-02 09:51:10+00:00,66.41,66.41,66.39,66.39,5
2019-01-02 09:51:20+00:00,66.42,66.42,66.37,66.37,12
2019-01-02 09:51:30+00:00,66.39,66.42,66.39,66.42,3
2019-01-02 09:51:40+00:00,66.39,66.42,66.37,66.39,15
2019-01-02 09:51:50+00:00,66.39,66.39,66.39,66.39,0
2019-01-02 09:52:00+00:00,66.41,66.41,66.41,66.41,1
2019-01-02 09:52:10+00:00,66.41,66.41,66.41,66.41,0
2019-01-02 09:52:20+00:00,66.33,66.39,66.33,66.39,14
2019-01-02 09:52:30+00:00,66.34,66.34,66.28,66.28,2
2019-01-02 09:52:40+00:00,66.34,66.34,66.34,66.34,1
2019-01-02 09:52:50+00:00,66.34,66.34,66.34,66.34,0
2019-01-02 09:53:00+00:00,66.27,66.28,66.24,66.28,8
2019-01-02 09:53:10+00:00,66.23,66.26,66.21,66.24,19
2019-01-02 09:53:20+00:00,66.23,66.23,66.22,66.23,0
2019-01-02 09:53:30+00:00,66.23,66.23,66.19,66.21,37
2019-01-02 09:53:40+00:00,66.31,66.31,66.22,66.23,15
2019-01-02 09:53:50+00:00,66.25,66.29,66.24,66.29,10
2019-01-02 09:54:00+00:00,66.25,66.25,66.24,66.25,0
2019-01-02 09:54:10+00:00,66.25,66.25,66.24,66.25,0
2019-01-02 09:54:20+00:00,66.25,66.27,66.23,66.27,15
2019-01-02 09:54:30+00:00,66.28,66.28,66.23,66.25,10
2019-01-02 09:54:40+00:00,66.28,66.28,66.28,66.28,0
2019-01-02 09:54:50+00:00,66.28,66.28,66.28,66.28,0
2019-01-02 09:55:00+00:00,66.41,66.41,66.3,66.3,14
2019-01-02 09:55:10+00:00,66.41,66.41,66.41,66.41,2
2019-01-02 09:55:20+00:00,66.41,66.41,66.41,66.41,1
2019-01-02 09:55:30+00:00,66.41,66.41,66.41,66.41,0
2019-01-02 09:55:40+00:00,66.45,66.45,66.36,66.37,13
2019-01-02 09:55:50+00:00,66.42,66.47,66.42,66.44,8
2019-01-02 09:56:00+00:00,66.42,66.42,66.41,66.41,3
2019-01-02 09:56:10+00:00,66.39,66.41,66.38,66.41,17
2019-01-02 09:56:20+00:00,66.42,66.42,66.42,66.42,3
2019-01-02 09:56:30+00:00,66.41,66.41,66.4,66.41,1
2019-01-02 09:56:40+00:00,66.45,66.45,66.45,66.45,4
2019-01-02 09:56:50+00:00,66.46,66.46,66.42,66.42,2
2019-01-02 09:57:00+00:00,66.4,66.42,66.4,66.42,5
2019-01-02 09:57:10+00:00,66.4,66.4,66.4,66.4,0
2019-01-02 09:57:20+00:00,66.38,66.4,66.38,66.39,7
2019-01-02 09:57:30+00:00,66.38,66.38,66.37,66.38,1
2019-01-02 09:57:40+00:00,66.31,66.38,66.31,66.35,11
2019-01-02 09:57:50+00:00,66.28,66.28,66.26,66.28,4
2019-01-02 09:58:00+00:00,66.28,66.28,66.27,66.28,0
2019-01-02 09:58:10+00:00,66.28,66.29,66.28,66.28,15
2019-01-02 09:58:20+00:00,66.29,66.3,66.24,66.28,43
2019-01-02 09:58:30+00:00,66.29,66.29,66.27,66.29,7
2019-01-02 09:58:40+00:00,66.28,66.28,66.25,66.26,26
2019-01-02 09:58:50+00:00,66.28,66.28,66.28,66.28,0
2019-01-02 09:59:00+00:00,66.3,66.3,66.26,66.29,21
2019-01-02 09:59:10+00:00,66.26,66.29,66.26,66.28,3
2019-01-02 09:59:20+00:00,66.25,66.25,66.24,66.25,2
2019-01-02 09:59:30+00:00,66.2,66.2,66.2,66.2,3
2019-01-02 09:59:40+00:00,66.2,66.2,66.2,66.2,0
2019-01-02 09:59:50+00:00,66.2,66.2,66.2,66.2,0
2019-01-02 10:00:00+00:00,66.14,66.19,66.14,66.19,5
2019-01-02 10:00:10+00:00,66.11,66.14,66.11,66.14,31
2019-01-02 10:00:20+00:00,66.11,66.11,66.09,66.1,26
2019-01-02 10:00:30+00:00,66.07,66.07,66.07,66.07,3
2019-01-02 10:00:40+00:00,66.03,66.03,66.03,66.03,1
2019-01-02 10:00:50+00:00,66.03,66.03,66.03,66.03,0
2019-01-02 10:01:00+00:00,66.0,66.01,65.99,66.01,7
2019-01-02 10:01:10+00:00,66.0,66.0,65.99,66.0,0
2019-01-02 10:01:20+00:00,66.0,66.0,65.99,66.0,0
2019-01-02 10:01:30+00:00,66.0,66.0,65.99,66.0,0
2019-01-02 10:01:40+00:00,66.0,66.0,65.99,66.0,0
2019-01-02 10:01:50+00:00,66.0,66.0,65.99,66.0,0
2019-01-02 10:02:00+00:00,65.95,65.97,65.94,65.94,8
2019-01-02 10:02:10+00:00,65.94,65.97,65.94,65.96,4
2019-01-02 10:02:20+00:00,65.95,65.97,65.94,65.97,8
2019-01-02 10:02:30+00:00,65.95,65.95,65.95,65.95,0
2019-01-02 10:02:40+00:00,65.97,65.97,65.97,65.97,3
2019-01-02 10:02:50+00:00,65.97,65.97,65.97,65.97,0
2019-01-02 10:03:00+00:00,65.97,65.97,65.97,65.97,0
2019-01-02 10:03:10+00:00,65.97,65.97,65.97,65.97,0
2019-01-02 10:03:20+00:00,65.99,65.99,65.98,65.98,3
2019-01-02 10:03:30+00:00,66.01,66.01,66.0,66.01,1
2019-01-02 10:03:40+00:00,66.01,66.01,66.0,66.01,0
2019-01-02 10:03:50+00:00,66.01,66.01,66.0,66.01,0
2019-01-02 10:04:00+00:00,66.01,66.01,66.0,66.01,0
2019-01-02 10:04:10+00:00,66.02,66.02,66.01,66.01,3
2019-01-02 10:04:20+00:00,66.02,66.02,66.02,66.02,0
2019-01-02 10:04:30+00:00,66.02,66.02,66.02,66.02,0
2019-01-02 10:04:40+00:00,66.03,66.03,66.02,66.02,8
2019-01-02 10:04:50+00:00,66.08,66.08,66.03,66.03,9
2019-01-02 10:05:00+00:00,66.15,66.15,66.07,66.1,10
2019-01-02 10:05:10+00:00,66.18,66.18,66.11,66.13,8
2019-01-02 10:05:20+00:00,66.19,66.21,66.19,66.21,4
2019-01-02 10:05:30+00:00,66.19,66.19,66.19,66.19,2
2019-01-02 10:05:40+00:00,66.19,66.19,66.19,66.19,0
2019-01-02 10:05:50+00:00,66.19,66.2,66.19,66.2,2
2019-01-02 10:06:00+00:00,66.2,66.2,66.18,66.19,6
2019-01-02 10:06:10+00:00,66.16,66.17,66.14,66.17,21
2019-01-02 10:06:20+00:00,66.16,66.17,66.15,66.17,7
2019-01-02 10:06:30+00:00,66.15,66.15,66.14,66.14,12
2019-01-02 10:06:40+00:00,66.14,66.14,66.14,66.14,2
2019-01-02 10:06:50+00:00,66.15,66.15,66.15,66.15,6
2019-01-02 10:07:00+00:00,66.13,66.15,66.13,66.15,7
2019-01-02 10:07:10+00:00,66.11,66.11,66.11,66.11,4
2019-01-02 10:07:20+00:00,66.12,66.14,66.11,66.11,17
2019-01-02 10:07:30+00:00,66.16,66.17,66.14,66.14,12
2019-01-02 10:07:40+00:00,66.16,66.16,66.16,66.16,1
2019-01-02 10:07:50+00:00,66.13,66.15,66.13,66.15,3
2019-01-02 10:08:00+00:00,66.2,66.2,66.17,66.17,17
2019-01-02 10:08:10+00:00,66.2,66.2,66.2,66.2,0
2019-01-02 10:08:20+00:00,66.2,66.2,66.2,66.2,0
2019-01-02 10:08:30+00:00,66.2,66.2,66.2,66.2,0
2019-01-02 10:08:40+00:00,66.14,66.18,66.14,66.18,10
2019-01-02 10:08:50+00:00,66.1,66.13,66.1,66.13,7
2019-01-02 10:09:00+00:00,66.14,66.16,66.09,66.09,13
2019-01-02 10:09:10+00:00,66.22,66.22,66.15,66.15,10
2019-01-02 10:09:20+00:00,66.26,66.28,66.25,66.25,14
2019-01-02 10:09:30+00:00,66.26,66.26,66.26,66.26,0
2019-01-02 10:09:40+00:00,66.31,66.36,66.3,66.31,12
2019-01-02 10:09:50+00:00,66.29,66.29,66.29,66.29,1
2019-01-02 10:10:00+00:00,66.29,66.29,66.29,66.29,0
2019-01-02 10:10:10+00:00,66.29,66.29,66.29,66.29,0
2019-01-02 10:10:20+00:00,66.35,66.35,66.31,66.31,22
2019-01-02 10:10:30+00:00,66.35,66.35,66.35,66.35,2
2019-01-02 10:10:40+00:00,66.35,66.35,66.35,66.35,0
2019-01-02 10:10:50+00:00,66.35,66.35,66.35,66.35,0
2019-01-02 10:11:00+00:00,66.31,66.31,66.31,66.31,2
2019-01-02 10:11:10+00:00,66.3,66.31,66.3,66.31,2
2019-01-02 10:11:20+00:00,66.24,66.3,66.24,66.29,22
2019-01-02 10:11:30+00:00,66.22,66.25,66.21,66.25,12
2019-01-02 10:11:40+00:00,66.24,66.24,66.21,66.24,75
2019-01-02 10:11:50+00:00,66.27,66.27,66.23,66.25,10
2019-01-02 10:12:00+00:00,66.35,66.35,66.31,66.31,8
2019-01-02 10:12:10+00:00,66.32,66.33,66.32,66.33,4
2019-01-02 10:12:20+00:00,66.32,66.32,66.32,66.32,0
2019-01-02 10:12:30+00:00,66.31,66.31,66.31,66.31,1
2019-01-02 10:12:40+00:00,66.31,66.31,66.31,66.31,0
2019-01-02 10:12:50+00:00,66.36,66.36,66.36,66.36,3
2019-01-02 10:13:00+00:00,66.36,66.36,66.36,66.36,0
2019-01-02 10:13:10+00:00,66.36,66.36,66.36,66.36,0
2019-01-02 10:13:20+00:00,66.36,66.36,66.36,66.36,0
2019-01-02 10:13:30+00:00,66.43,66.43,66.43,66.43,1
2019-01-02 10:13:40+00:00,66.43,66.43,66.43,66.43,0
2019-01-02 10:13:50+00:00,66.46,66.46,66.46,66.46,1
2019-01-02 10:14:00+00:00,66.46,66.46,66.46,66.46,0
2019-01-02 10:14:10+00:00,66.46,66.46,66.46,66.46,0
2019-01-02 10:14:20+00:00,66.45,66.45,66.45,66.45,1
2019-01-02 10:14:30+00:00,66.45,66.45,66.45,66.45,0
2019-01-02 10:14:40+00:00,66.45,66.45,66.45,66.45,0
2019-01-02 10:14:50+00:00,66.45,66.45,66.45,66.45,0
2019-01-02 10:15:00+00:00,66.41,66.41,66.41,66.41,3
2019-01-02 10:15:10+00:00,66.42,66.42,66.42,66.42,2
2019-01-02 10:15:20+00:00,66.4,66.4,66.4,66.4,1
2019-01-02 10:15:30+00:00,66.4,66.4,66.4,66.4,0
2019-01-02 10:15:40+00:00,66.36,66.36,66.36,66.36,1
2019-01-02 10:15:50+00:00,66.41,66.41,66.41,66.41,1
2019-01-02 10:16:00+00:00,66.36,66.36,66.36,66.36,1
2019-01-02 10:16:10+00:00,66.36,66.36,66.36,66.36,0
2019-01-02 10:16:20+00:00,66.36,66.36,66.36,66.36,0
2019-01-02 10:16:30+00:00,66.36,66.36,66.36,66.36,0
2019-01-02 10:16:40+00:00,66.3,66.34,66.3,66.32,9
2019-01-02 10:16:50+00:00,66.3,66.3,66.3,66.3,0
2019-01-02 10:17:00+00:00,66.28,66.28,66.28,66.28,2
2019-01-02 10:17:10+00:00,66.28,66.28,66.23,66.26,29
2019-01-02 10:17:20+00:00,66.28,66.28,66.28,66.28,0
2019-01-02 10:17:30+00:00,66.25,66.25,66.25,66.25,3
2019-01-02 10:17:40+00:00,66.25,66.25,66.25,66.25,0
2019-01-02 10:17:50+00:00,66.28,66.31,66.28,66.29,9
2019-01-02 10:18:00+00:00,66.28,66.28,66.28,66.28,0
2019-01-02 10:18:10+00:00,66.28,66.28,66.28,66.28,2
2019-01-02 10:18:20+00:00,66.28,66.28,66.28,66.28,0
2019-01-02 10:18:30+00:00,66.26,66.26,66.26,66.26,1
2019-01-02 10:18:40+00:00,66.24,66.26,66.24,66.26,6
2019-01-02 10:18:50+00:00,66.25,66.25,66.24,66.25,7
2019-01-02 10:19:00+00:00,66.28,66.28,66.25,66.25,7
2019-01-02 10:19:10+00:00,66.28,66.28,66.28,66.28,0
2019-01-02 10:19:20+00:00,66.28,66.28,66.27,66.28,3
2019-01-02 10:19:30+00:00,66.28,66.28,66.27,66.28,0
2019-01-02 10:19:40+00:00,66.23,66.26,66.23,66.26,5
2019-01-02 10:19:50+00:00,66.22,66.23,66.21,66.22,4
2019-01-02 10:20:00+00:00,66.25,66.25,66.25,66.25,1
2019-01-02 10:20:10+00:00,66.25,66.25,66.25,66.25,0
2019-01-02 10:20:20+00:00,66.25,66.25,66.25,66.25,0
2019-01-02 10:20:30+00:00,66.25,66.25,66.25,66.25,0
2019-01-02 10:20:40+00:00,66.23,66.23,66.23,66.23,1
2019-01-02 10:20:50+00:00,66.2,66.2,66.2,66.2,1
2019-01-02 10:21:00+00:00,66.14,66.19,66.14,66.19,3
2019-01-02 10:21:10+00:00,66.12,66.14,66.12,66.14,4
2019-01-02 10:21:20+00:00,66.19,66.19,66.17,66.17,8
2019-01-02 10:21:30+00:00,66.19,66.19,66.19,66.19,0
2019-01-02 10:21:40+00:00,66.18,66.18,66.18,66.18,1
2019-01-02 10:21:50+00:00,66.16,66.16,66.16,66.16,1
2019-01-02 10:22:00+00:00,66.14,66.14,66.14,66.14,1
2019-01-02 10:22:10+00:00,66.18,66.18,66.17,66.17,2
2019-01-02 10:22:20+00:00,66.18,66.18,66.18,66.18,0
2019-01-02 10:22:30+00:00,66.18,66.18,66.18,66.18,0
2019-01-02 10:22:40+00:00,66.18,66.18,66.18,66.18,0
2019-01-02 10:22:50+00:00,66.2,66.22,66.17,66.17,15
2019-01-02 10:23:00+00:00,66.19,66.19,66.19,66.19,1
2019-01-02 10:23:10+00:00,66.19,66.19,66.19,66.19,0
2019-01-02 10:23:20+00:00,66.19,66.19,66.19,66.19,0
2019-01-02 10:23:30+00:00,66.16,66.16,66.16,66.16,1
2019-01-02 10:23:40+00:00,66.19,66.19,66.19,66.19,1
2019-01-02 10:23:50+00:00,66.19,66.19,66.19,66.19,0
2019-01-02 10:24:00+00:00,66.16,66.16,66.16,66.16,2
2019-01-02 10:24:10+00:00,66.15,66.18,66.15,66.18,2
2019-01-02 10:24:20+00:00,66.15,66.15,66.15,66.15,0
2019-01-02 10:24:30+00:00,66.12,66.13,66.12,66.13,4
2019-01-02 10:24:40+00:00,66.11,66.11,66.11,66.11,1
2019-01-02 10:24:50+00:00,66.12,66.12,66.1,66.1,3
2019-01-02 10:25:00+00:00,66.12,66.12,66.12,66.12,0
2019-01-02 10:25:10+00:00,66.12,66.12,66.12,66.12,0
2019-01-02 10:25:20+00:00,66.22,66.22,66.22,66.22,1
2019-01-02 10:25:30+00:00,66.19,66.24,66.19,66.24,6
2019-01-02 10:25:40+00:00,66.15,66.16,66.15,66.16,4
2019-01-02 10:25:50+00:00,66.17,66.17,66.16,66.16,4
2019-01-02 10:26:00+00:00,66.15,66.17,66.15,66.17,3
2019-01-02 10:26:10+00:00,66.13,66.13,66.13,66.13,1
2019-01-02 10:26:20+00:00,66.07,66.11,66.05,66.11,23
2019-01-02 10:26:30+00:00,66.07,66.08,66.07,66.08,5
2019-01-02 10:26:40+00:00,66.04,66.04,66.04,66.04,1
2019-01-02 10:26:50+00:00,66.03,66.04,66.02,66.02,2
2019-01-02 10:27:00+00:00,66.03,66.04,66.03,66.04,3
2019-01-02 10:27:10+00:00,66.02,66.02,66.02,66.02,2
2019-01-02 10:27:20+00:00,66.03,66.03,66.02,66.02,5
2019-01-02 10:27:30+00:00,66.03,66.03,66.03,66.03,0
2019-01-02 10:27:40+00:00,66.02,66.02,66.0,66.02,12
2019-01-02 10:27:50+00:00,66.0,66.0,66.0,66.0,2
2019-01-02 10:28:00+00:00,66.0,66.0,66.0,66.0,0
2019-01-02 10:28:10+00:00,66.0,66.0,66.0,66.0,4
2019-01-02 10:28:20+00:00,66.0,66.0,66.0,66.0,0
2019-01-02 10:28:30+00:00,65.95,65.98,65.95,65.98,6
2019-01-02 10:28:40+00:00,65.95,65.95,65.95,65.95,10
2019-01-02 10:28:50+00:00,65.95,65.96,65.95,65.95,5
2019-01-02 10:29:00+00:00,65.92,65.94,65.92,65.94,8
2019-01-02 10:29:10+00:00,65.92,65.92,65.92,65.92,0
2019-01-02 10:29:20+00:00,65.96,65.99,65.96,65.96,12
2019-01-02 10:29:30+00:00,65.94,65.94,65.94,65.94,4
2019-01-02 10:29:40+00:00,65.84,65.94,65.84,65.94,10
2019-01-02 10:29:50+00:00,65.81,65.83,65.81,65.83,37
2019-01-02 10:30:00+00:00,65.82,65.83,65.78,65.79,19
2019-01-02 10:30:10+00:00,65.8,65.83,65.8,65.82,14
2019-01-02 10:30:20+00:00,65.8,65.82,65.79,65.79,5
2019-01-02 10:30:30+00:00,65.8,65.8,65.8,65.8,0
2019-01-02 10:30:40+00:00,65.76,65.79,65.76,65.79,16
2019-01-02 10:30:50+00:00,65.75,65.75,65.75,65.75,1
2019-01-02 10:31:00+00:00,65.79,65.79,65.77,65.77,6
2019-01-02 10:31:10+00:00,65.78,65.82,65.78,65.81,20
2019-01-02 10:31:20+00:00,65.77,65.77,65.77,65.77,1
2019-01-02 10:31:30+00:00,65.73,65.76,65.73,65.76,10
2019-01-02 10:31:40+00:00,65.71,65.72,65.68,65.72,11
2019-01-02 10:31:50+00:00,65.62,65.67,65.62,65.67,4
2019-01-02 10:32:00+00:00,65.62,65.62,65.62,65.62,0
2019-01-02 10:32:10+00:00,65.66,65.66,65.64,65.64,3
2019-01-02 10:32:20+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 10:32:30+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 10:32:40+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 10:32:50+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 10:33:00+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 10:33:10+00:00,65.59,65.62,65.59,65.62,4
2019-01-02 10:33:20+00:00,65.65,65.65,65.61,65.61,8
2019-01-02 10:33:30+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 10:33:40+00:00,65.61,65.61,65.61,65.61,3
2019-01-02 10:33:50+00:00,65.61,65.61,65.61,65.61,0
2019-01-02 10:34:00+00:00,65.59,65.61,65.59,65.61,4
2019-01-02 10:34:10+00:00,65.59,65.59,65.59,65.59,0
2019-01-02 10:34:20+00:00,65.56,65.58,65.54,65.57,9
2019-01-02 10:34:30+00:00,65.56,65.57,65.56,65.56,0
2019-01-02 10:34:40+00:00,65.49,65.5,65.49,65.5,6
2019-01-02 10:34:50+00:00,65.52,65.52,65.5,65.5,15
2019-01-02 10:35:00+00:00,65.49,65.5,65.49,65.49,1
2019-01-02 10:35:10+00:00,65.5,65.5,65.5,65.5,1
2019-01-02 10:35:20+00:00,65.5,65.51,65.49,65.5,6
2019-01-02 10:35:30+00:00,65.54,65.54,65.5,65.52,8
2019-01-02 10:35:40+00:00,65.57,65.57,65.55,65.55,6
2019-01-02 10:35:50+00:00,65.57,65.59,65.56,65.56,4
2019-01-02 10:36:00+00:00,65.57,65.57,65.57,65.57,0
2019-01-02 10:36:10+00:00,65.6,65.6,65.6,65.6,1
2019-01-02 10:36:20+00:00,65.6,65.6,65.6,65.6,0
2019-01-02 10:36:30+00:00,65.6,65.6,65.6,65.6,0
2019-01-02 10:36:40+00:00,65.6,65.6,65.6,65.6,0
2019-01-02 10:36:50+00:00,65.6,65.6,65.6,65.6,0
2019-01-02 10:37:00+00:00,65.65,65.65,65.64,65.64,2
2019-01-02 10:37:10+00:00,65.65,65.65,65.62,65.63,260
2019-01-02 10:37:20+00:00,65.61,65.61,65.61,65.61,3
2019-01-02 10:37:30+00:00,65.61,65.61,65.59,65.6,18
2019-01-02 10:37:40+00:00,65.58,65.6,65.57,65.6,10
2019-01-02 10:37:50+00:00,65.55,65.6,65.55,65.59,25
2019-01-02 10:38:00+00:00,65.56,65.56,65.55,65.55,10
2019-01-02 10:38:10+00:00,65.53,65.56,65.52,65.56,27
2019-01-02 10:38:20+00:00,65.56,65.57,65.54,65.55,22
2019-01-02 10:38:30+00:00,65.55,65.55,65.54,65.55,10
2019-01-02 10:38:40+00:00,65.52,65.55,65.5,65.55,15
2019-01-02 10:38:50+00:00,65.47,65.5,65.47,65.5,21
2019-01-02 10:39:00+00:00,65.47,65.49,65.47,65.48,15
2019-01-02 10:39:10+00:00,65.48,65.49,65.47,65.47,11
2019-01-02 10:39:20+00:00,65.45,65.5,65.44,65.49,20
2019-01-02 10:39:30+00:00,65.42,65.44,65.41,65.43,8
2019-01-02 10:39:40+00:00,65.41,65.43,65.41,65.43,15
2019-01-02 10:39:50+00:00,65.41,65.45,65.41,65.42,29
2019-01-02 10:40:00+00:00,65.46,65.47,65.41,65.41,28
2019-01-02 10:40:10+00:00,65.49,65.49,65.48,65.48,5
2019-01-02 10:40:20+00:00,65.52,65.52,65.5,65.52,26
2019-01-02 10:40:30+00:00,65.52,65.54,65.52,65.53,12
2019-01-02 10:40:40+00:00,65.51,65.51,65.51,65.51,1
2019-01-02 10:40:50+00:00,65.46,65.49,65.46,65.49,9
2019-01-02 10:41:00+00:00,65.47,65.47,65.43,65.46,30
2019-01-02 10:41:10+00:00,65.47,65.47,65.47,65.47,0
2019-01-02 10:41:20+00:00,65.46,65.49,65.44,65.45,23
2019-01-02 10:41:30+00:00,65.45,65.48,65.45,65.48,2
2019-01-02 10:41:40+00:00,65.43,65.45,65.43,65.45,6
2019-01-02 10:41:50+00:00,65.41,65.43,65.4,65.43,8
2019-01-02 10:42:00+00:00,65.42,65.43,65.36,65.38,26
2019-01-02 10:42:10+00:00,65.47,65.47,65.42,65.43,11
2019-01-02 10:42:20+00:00,65.5,65.5,65.5,65.5,2
2019-01-02 10:42:30+00:00,65.48,65.48,65.48,65.48,3
2019-01-02 10:42:40+00:00,65.48,65.48,65.48,65.48,0
2019-01-02 10:42:50+00:00,65.42,65.46,65.42,65.46,5
2019-01-02 10:43:00+00:00,65.44,65.45,65.42,65.42,31
2019-01-02 10:43:10+00:00,65.43,65.43,65.43,65.43,1
2019-01-02 10:43:20+00:00,65.49,65.49,65.46,65.46,9
2019-01-02 10:43:30+00:00,65.49,65.49,65.49,65.49,0
2019-01-02 10:43:40+00:00,65.52,65.52,65.52,65.52,2
2019-01-02 10:43:50+00:00,65.52,65.52,65.52,65.52,0
2019-01-02 10:44:00+00:00,65.58,65.58,65.58,65.58,4
2019-01-02 10:44:10+00:00,65.58,65.6,65.58,65.6,4
2019-01-02 10:44:20+00:00,65.58,65.58,65.58,65.58,0
2019-01-02 10:44:30+00:00,65.58,65.58,65.58,65.58,1
2019-01-02 10:44:40+00:00,65.56,65.57,65.56,65.56,2
2019-01-02 10:44:50+00:00,65.58,65.59,65.57,65.57,9
2019-01-02 10:45:00+00:00,65.58,65.58,65.58,65.58,1
2019-01-02 10:45:10+00:00,65.58,65.58,65.58,65.58,0
2019-01-02 10:45:20+00:00,65.58,65.58,65.58,65.58,0
2019-01-02 10:45:30+00:00,65.57,65.57,65.56,65.56,3
2019-01-02 10:45:40+00:00,65.51,65.54,65.5,65.54,3
2019-01-02 10:45:50+00:00,65.51,65.51,65.5,65.51,0
2019-01-02 10:46:00+00:00,65.51,65.51,65.5,65.51,0
2019-01-02 10:46:10+00:00,65.48,65.5,65.48,65.5,8
2019-01-02 10:46:20+00:00,65.5,65.51,65.5,65.51,5
2019-01-02 10:46:30+00:00,65.5,65.5,65.5,65.5,1
2019-01-02 10:46:40+00:00,65.47,65.48,65.47,65.47,1
2019-01-02 10:46:50+00:00,65.48,65.49,65.47,65.47,7
2019-01-02 10:47:00+00:00,65.5,65.52,65.47,65.48,25
2019-01-02 10:47:10+00:00,65.57,65.58,65.53,65.53,6
2019-01-02 10:47:20+00:00,65.57,65.58,65.57,65.58,5
2019-01-02 10:47:30+00:00,65.57,65.57,65.57,65.57,0
2019-01-02 10:47:40+00:00,65.53,65.53,65.52,65.52,7
2019-01-02 10:47:50+00:00,65.53,65.53,65.48,65.51,4
2019-01-02 10:48:00+00:00,65.55,65.55,65.54,65.54,8
2019-01-02 10:48:10+00:00,65.55,65.55,65.55,65.55,0
2019-01-02 10:48:20+00:00,65.54,65.54,65.54,65.54,1
2019-01-02 10:48:30+00:00,65.53,65.53,65.5,65.53,7
2019-01-02 10:48:40+00:00,65.53,65.53,65.53,65.53,0
2019-01-02 10:48:50+00:00,65.53,65.53,65.53,65.53,0
2019-01-02 10:49:00+00:00,65.51,65.51,65.51,65.51,1
2019-01-02 10:49:10+00:00,65.51,65.51,65.51,65.51,1
2019-01-02 10:49:20+00:00,65.46,65.47,65.46,65.47,2
2019-01-02 10:49:30+00:00,65.47,65.47,65.45,65.45,3
2019-01-02 10:49:40+00:00,65.47,65.47,65.47,65.47,0
2019-01-02 10:49:50+00:00,65.46,65.47,65.46,65.47,2
2019-01-02 10:50:00+00:00,65.46,65.46,65.46,65.46,0
2019-01-02 10:50:10+00:00,65.42,65.44,65.42,65.44,9
2019-01-02 10:50:20+00:00,65.42,65.42,65.42,65.42,0
2019-01-02 10:50:30+00:00,65.39,65.39,65.39,65.39,4
2019-01-02 10:50:40+00:00,65.39,65.39,65.39,65.39,0
2019-01-02 10:50:50+00:00,65.41,65.42,65.41,65.41,5
2019-01-02 10:51:00+00:00,65.41,65.41,65.41,65.41,0
2019-01-02 10:51:10+00:00,65.44,65.44,65.42,65.42,2
2019-01-02 10:51:20+00:00,65.47,65.47,65.46,65.46,2
2019-01-02 10:51:30+00:00,65.51,65.51,65.51,65.51,1
2019-01-02 10:51:40+00:00,65.53,65.53,65.53,65.53,1
2019-01-02 10:51:50+00:00,65.56,65.56,65.55,65.55,2
2019-01-02 10:52:00+00:00,65.56,65.56,65.56,65.56,0
2019-01-02 10:52:10+00:00,65.58,65.58,65.56,65.56,4
2019-01-02 10:52:20+00:00,65.61,65.61,65.61,65.61,1
2019-01-02 10:52:30+00:00,65.69,65.69,65.64,65.64,12
2019-01-02 10:52:40+00:00,65.69,65.69,65.69,65.69,1
2019-01-02 10:52:50+00:00,65.68,65.69,65.67,65.69,12
2019-01-02 10:53:00+00:00,65.69,65.69,65.69,65.69,4
2019-01-02 10:53:10+00:00,65.65,65.67,65.65,65.67,6
2019-01-02 10:53:20+00:00,65.65,65.65,65.59,65.63,7
2019-01-02 10:53:30+00:00,65.63,65.63,65.63,65.63,1
2019-01-02 10:53:40+00:00,65.63,65.63,65.63,65.63,0
2019-01-02 10:53:50+00:00,65.63,65.63,65.63,65.63,0
2019-01-02 10:54:00+00:00,65.69,65.69,65.69,65.69,1
2019-01-02 10:54:10+00:00,65.67,65.67,65.67,65.67,1
2019-01-02 10:54:20+00:00,65.67,65.67,65.67,65.67,0
2019-01-02 10:54:30+00:00,65.69,65.72,65.69,65.7,6
2019-01-02 10:54:40+00:00,65.69,65.69,65.69,65.69,4
2019-01-02 10:54:50+00:00,65.67,65.67,65.67,65.67,1
2019-01-02 10:55:00+00:00,65.71,65.71,65.71,65.71,1
2019-01-02 10:55:10+00:00,65.71,65.71,65.71,65.71,0
2019-01-02 10:55:20+00:00,65.66,65.66,65.66,65.66,1
2019-01-02 10:55:30+00:00,65.67,65.68,65.67,65.67,1
